rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
30,ClimateChange,https://earther.gizmodo.com/the-coronavirus-is-forcing-the-climate-movement-to-reim-1842597376,80.0,11.81,8.267268668831166,3.542794011544012,67.52,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,10926
31,ClimateChange,https://earther.gizmodo.com/un-climate-talks-are-delayed-maybe-thats-good-1842642183,40.0,16.8,15.768049155145928,1.0294341262083198,61.67,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,4647
32,ClimateChange,https://www.engadget.com/2020/03/13/bill-gates/,80.0,11.8,9.851190476190476,1.9444444444444449,77.27,100,Right,100.0,76.0,8,566.0,engadget.com,273
33,ClimateChange,https://earther.gizmodo.com/how-fossil-fuel-companies-could-profit-from-the-covid-1-1842510430,80.0,13.79,6.162714097496706,7.628321256038648,59.18,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,2871
34,ClimateChange,https://mashable.com/article/jane-fonda-tiktok-workout-fire-drill-friday/,80.0,17.47,12.20655806182122,5.263157894736842,71.02,100,Left,62.5,75.0,9,nan,mashable.com,2164
35,ClimateChange,https://mashable.com/article/coronavirus-greta-thunbgerg-digital-strikes/,80.0,6.84,4.699211502782931,2.142857142857143,61.27,100,Left,62.5,75.0,9,nan,mashable.com,2801
36,ClimateChange,https://boingboing.net/2020/03/31/examining-the-impact-of-corona.html,80.0,21.77,18.986301793444653,2.787698412698413,63.41,100,Left,62.0,72.0,8,4847.0,boingboing.net,2013
37,ClimateChange,https://earther.gizmodo.com/there-is-only-one-right-plan-for-fracking-1842359439,80.0,14.25,8.872394154309047,5.37932516655921,67.42,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,6543
38,ClimateChange,https://mashable.com/article/arctic-sea-ice-low-2020/,80.0,10.78,7.478816526610643,3.3013071895424835,66.25,50,Partially Left,62.5,75.0,9,nan,mashable.com,3168
39,ClimateChange,https://mashable.com/article/climate-change-2020-records/,80.0,7.62,5.462617243867244,2.15844671201814,77.28,100,Left,62.5,75.0,9,nan,mashable.com,3985
41,ClimateChange,https://www.wired.com/story/tiny-hungry-fish-fix-rice-global-warming-problem/,80.0,11.61,7.748257839721255,3.8634823848238486,70.99,100,Left,100.0,85.0,8,1138.0,wired.com,4068
42,ClimateChange,https://arstechnica.com/science/2020/03/italian-cave-makes-sense-of-the-change-in-earths-ice-age-rhythm/,80.0,8.62,5.771424299384825,2.846765350877193,68.91,100,Left,100.0,75.0,8,1372.0,arstechnica.com,5370
43,ClimateChange,https://www.wired.com/story/political-promise-carbon-emissions-tax/,80.0,12.26,9.304897937710438,2.953869047619047,73.39,100,Left,100.0,85.0,8,1138.0,wired.com,4889
44,ClimateChange,https://earther.gizmodo.com/five-of-the-worlds-largest-banks-are-pouring-billions-i-1842359511,80.0,12.34,6.507575757575758,5.835786435786436,62.31,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,2663
45,ClimateChange,https://www.ted.com/talks/david_wallace_wells_how_we_could_change_the_planet_s_climate_future,100.0,50.0,50.0,0.0,85.0,50,Partially Left,nan,nan,nan,nan,ted.com,2663
46,ClimateChange,https://time.com/5800507/oregon-global-warming-bill/,80.0,12.05,8.931207482993198,3.119047619047619,78.09,50,Partially Left,95.0,64.0,8,1028.0,time.com,3398
47,ClimateChange,https://www.wired.com/story/cut-carbon-ditch-planes-take-trains/,80.0,13.42,9.336510711510712,4.078865578865578,71.37,50,Partially Left,100.0,85.0,8,1138.0,wired.com,5744
48,ClimateChange,https://www.blog.google/outreach-initiatives/entrepreneurs/women-techmakers-founded-sandeep-ahuja/?utm_source=feedburner,80.0,20.49,17.79971372713308,2.6881720430107525,54.42,100,Left,nan,nan,nan,nan,blog.google,3745
49,ClimateChange,https://www.youtube.com/watch?v=6PKoF4GqFBA,100.0,0.0,0.0,0.0,100.0,50,Partially Left,nan,nan,nan,nan,youtube.com,3745
50,ClimateChange,https://www.wired.com/story/planes-airlines-increase-fuel-efficiency-cut-emissions/,80.0,17.91,16.542434715821813,1.370967741935484,65.21,100,Right,100.0,85.0,8,1138.0,wired.com,3833
51,ClimateChange,https://www.businessinsider.com/coronavirus-pandemic-is-a-warning-about-climate-change-fight-2020-3,80.0,13.25,7.434024510111464,5.811296191730975,65.25,100,Left,100.0,57.0,8,352.0,businessinsider.com,8158
52,ClimateChange,https://www.theverge.com/2020/3/31/21201103/amy-webb-futurist-predictions-interview-vergecast-podcast,80.0,18.64,16.431515788133435,2.205210366975073,62.01,100,Left,100.0,75.0,8,443.0,theverge.com,7671
53,ClimateChange,https://www.wired.com/story/future-food-will-need-gmo-organic-hybrid/,80.0,17.25,14.237414467253176,3.008384536610343,65.41,100,Left,100.0,85.0,8,1138.0,wired.com,4066
54,ClimateChange,https://www.entrepreneur.com/article/348056,80.0,16.27,11.107860163092722,5.161645525017618,67.33,50,Partially Left,nan,nan,nan,nan,entrepreneur.com,5009
55,ClimateChange,https://earther.gizmodo.com/hotter-days-may-leave-you-more-stressed-depressed-1842509864,80.0,15.0,8.898737373737374,6.1029411764705905,66.8,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,5383
56,ClimateChange,https://www.huffpost.com/entry/greta-thunberg-coronavirus-climate-strike_n_5e68de8cc5b60557280eb374,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,1526
57,ClimateChange,https://mashable.com/article/antarctica-greenland-melting-gigatonne-ice/,80.0,20.28,20.283141978794152,0.0,52.64,100,Right,62.5,75.0,9,nan,mashable.com,2875
58,ClimateChange,https://news.slashdot.org/story/20/04/05/0150232/how-to-get-to-net-zero-carbon-emissions-cut-short-lived-superpollutants,100.0,0.0,0.0,0.0,100.0,100,Right,nan,nan,nan,nan,news.slashdot.org,273
60,ClimateChange,https://earther.gizmodo.com/one-of-the-toughest-jobs-on-earth-studying-melting-ice-1842618610,80.0,17.31,14.186930885206747,3.119013409961686,60.92,50,Partially Left,75.0,60.0,8,529.0,earther.gizmodo.com,8553
61,ClimateChange,https://earther.gizmodo.com/kingdom-of-frost-explores-how-frozen-landscapes-shaped-1842470580,80.0,18.03,14.732696007696012,3.298131313131313,59.92,50,Partially Left,75.0,60.0,8,529.0,earther.gizmodo.com,7816
62,ClimateChange,https://www.reuters.com/article/us-climatechange-financials-risks-insigh-idUSKBN2121AF,40.0,17.65,11.226666171519113,6.426396316102198,60.25,50,Partially Left,100.0,87.0,9,544.0,reuters.com,7895
63,ClimateChange,https://earther.gizmodo.com/the-plastics-industry-is-trying-to-cash-in-on-the-covid-1842494328,80.0,15.45,13.576891362605647,1.868686868686869,67.4,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,6422
64,ClimateChange,https://earther.gizmodo.com/a-few-republicans-threaten-to-derail-a-giant-senate-ene-1842245865,80.0,12.63,11.335227272727273,1.2962962962962963,76.21,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,2652
65,ClimateChange,https://www.npr.org/2020/03/14/810152967/australias-fire-ravaged-forests-are-recovering-ecologists-hope-it-lasts,100.0,6.92,0.4166666666666667,6.50297619047619,79.72,50,Partially Left,100.0,84.0,8,521.0,npr.org,8194
66,ClimateChange,https://kotaku.com/animal-crossing-new-horizons-is-the-escape-we-all-need-1842320037,80.0,19.58,18.225264174482923,1.3541666666666667,60.73,100,Left,100.0,41.0,8,1041.0,kotaku.com,7679
67,ClimateChange,https://time.com/5812995/trump-rollback-vehicle-mileage-standards/,40.0,10.05,8.664793835006602,1.3884667342114152,70.07,100,Left,95.0,64.0,8,1028.0,time.com,6283
68,ClimateChange,https://earther.gizmodo.com/ecosystems-the-size-of-the-amazon-rainforest-could-coll-1842241699,80.0,12.03,8.513252862120458,3.51749199310175,58.7,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,5455
69,ClimateChange,https://www.bbc.co.uk/news/science-environment-51804212,80.0,12.87,8.75754453879454,4.1101444851444855,64.38,100,Left,95.0,96.0,9,102.0,bbc.co.uk,4600
70,ClimateChange,https://mashable.com/article/chris-evans-slams-trump-coronavirus-response/,40.0,17.8,10.332167832167832,7.472527472527471,78.53,100,Left,62.5,75.0,9,nan,mashable.com,1310
71,ClimateChange,https://cfjctoday.com/rss/nasa-fixes-probe-on-mars-by-whacking-it-with-shovel/,80.0,13.48,7.523684045423177,5.957125603864734,71.78,100,Left,nan,nan,nan,nan,cfjctoday.com,2715
72,ClimateChange,https://panow.com/rss/nasa-fixes-probe-on-mars-by-whacking-it-with-shovel/,80.0,13.48,7.523684045423177,5.957125603864734,71.78,100,Left,nan,nan,nan,nan,panow.com,2715
73,ClimateChange,https://thenextweb.com/syndication/2020/03/24/coronavirus-worlds-response-has-slashed-co-emissions-heres-how-to-keep-them-down-covid19/,40.0,13.75,10.952020202020202,2.799873737373738,63.77,100,Right,nan,nan,nan,nan,thenextweb.com,5951
74,ClimateChange,https://news.yahoo.com/jane-fonda-endorses-climate-candidate-231513321.html,80.0,15.37,11.757305194805195,3.6111111111111107,59.52,100,Right,87.5,95.0,8,8.0,news.yahoo.com,1672
75,ClimateChange,https://thenextweb.com/syndication/2020/03/26/its-impossible-to-predict-how-the-climate-crisis-will-unfold-scientists-claim/,20.0,15.33,13.712632275132275,1.612744508577842,51.29,100,Left,nan,nan,nan,nan,thenextweb.com,5725
76,ClimateChange,https://thenextweb.com/neural/2020/03/23/ibm-takes-on-coronavirus-with-2020-call-for-code-challenge/,80.0,14.1,13.386054421768707,0.7142857142857143,62.77,100,Left,nan,nan,nan,nan,thenextweb.com,2114
77,ClimateChange,https://earther.gizmodo.com/yearly-oil-demand-is-now-projected-to-drop-for-the-firs-1842211458,80.0,10.9,6.8186327561327555,4.0863079415711,62.39,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,4560
78,ClimateChange,https://www.marketwatch.com/story/las-vegas-enforces-water-waste-and-it-works-2020-03-11,80.0,10.46,6.4598765432098775,4.0020576131687235,66.78,50,Partially Right,95.0,76.0,8,846.0,marketwatch.com,4772
79,ClimateChange,https://gizmodo.com/bill-gates-has-left-microsofts-board-1842319947,80.0,8.94,7.638888888888888,1.2962962962962965,74.75,100,Left,75.0,60.0,8,529.0,gizmodo.com,1806
80,ClimateChange,https://www.bbc.co.uk/news/av/science-environment-51762863/can-finland-s-saimaa-seals-survive-climate-change,80.0,2.14,0.0,2.142857142857143,89.52,100,Left,95.0,96.0,9,102.0,bbc.co.uk,1806
83,ClimateChange,https://www.npr.org/2020/04/02/825953889/democratic-national-convention-pushed-back-a-month-and-the-format-may-change,100.0,6.92,0.4166666666666667,6.50297619047619,79.72,50,Partially Left,100.0,84.0,8,521.0,npr.org,2346
84,ClimateChange,https://public.wmo.int/en/media/press-release/multi-agency-report-highlights-increasing-signs-and-impacts-of-climate-change,80.0,11.4,7.912806691014655,3.489011799410028,68.51,50,Partially Right,nan,nan,nan,nan,public.wmo.int,16748
85,ClimateChange,https://earther.gizmodo.com/public-transit-is-the-way-to-a-green-new-deal-1842380076,80.0,14.41,10.523569023569026,3.8914141414141414,66.16,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,5116
86,ClimateChange,https://www.bbc.co.uk/news/science-environment-51926160,80.0,10.77,7.889692378328742,2.878705890069527,68.85,100,Left,95.0,96.0,9,102.0,bbc.co.uk,3155
87,ClimateChange,https://www.scientificamerican.com/article/climate-change-has-doubled-riskiest-fire-days-in-california/,80.0,13.35,10.479166666666668,2.875,63.04,100,Right,100.0,72.0,8,3559.0,scientificamerican.com,2996
88,ClimateChange,https://time.com/5813778/coronavirus-climate-success/,80.0,14.63,11.393241018241017,3.2334332334332334,66.63,100,Left,95.0,64.0,8,1028.0,time.com,5983
89,ClimateChange,https://arstechnica.com/science/2020/04/will-sars-cov-2-have-a-long-term-impact-on-the-climate/,80.0,16.37,8.575273778762151,7.790697674418603,63.46,100,Left,100.0,75.0,8,1372.0,arstechnica.com,5338
90,ClimateChange,https://www.vice.com/en_us/article/dygkak/nasa-is-grounding-climate-change-missions-due-to-coronavirus,40.0,17.54,14.833914542247875,2.705908289241623,56.09,50,Partially Left,100.0,59.0,8,122.0,vice.com,4033
91,ClimateChange,https://www.engadget.com/2020/03/16/what-were-listening-to-hunting-warhead-and-grimes/,80.0,15.4,12.310366926844198,3.091138659320478,67.99,100,Left,100.0,76.0,8,566.0,engadget.com,5164
92,ClimateChange,https://earther.gizmodo.com/to-fight-covid-19-trumps-epa-will-bravely-allow-compan-1842525411,80.0,15.83,12.0013468013468,3.829365079365079,60.09,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,3809
93,ClimateChange,https://www.bbc.co.uk/news/science-environment-52023881,100.0,14.98,12.266781572337129,2.7116402116402116,55.0,100,Left,95.0,96.0,9,102.0,bbc.co.uk,4114
94,ClimateChange,https://earther.gizmodo.com/the-u-s-should-stop-water-shutoffs-during-the-covid-19-1842426252,80.0,17.02,13.278444067506568,3.74634755917308,62.73,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,7040
95,ClimateChange,https://gizmodo.com/this-tiny-skull-cap-is-rocking-what-we-know-about-an-an-1842643777,80.0,13.99,11.812156064274713,2.17813730525595,64.91,100,Left,75.0,60.0,8,529.0,gizmodo.com,8180
96,ClimateChange,https://news.yahoo.com/little-haiti-remade-climate-change-110016364.html,80.0,15.13,10.769779071503208,4.361829501915708,65.1,100,Right,87.5,95.0,8,8.0,news.yahoo.com,5684
97,ClimateChange,https://news.yahoo.com/climate-change-uk-forests-could-112000560.html,80.0,19.63,15.006997737111371,4.621212121212121,57.21,100,Right,87.5,95.0,8,8.0,news.yahoo.com,3681
98,ClimateChange,https://www.boston.com/sports/tom-brady/2020/03/25/tom-brady-number-tampa-jersey,40.0,8.84,5.0,3.8392857142857144,83.81,50,Partially Left,nan,nan,nan,nan,boston.com,273
99,ClimateChange,https://www.vice.com/en_us/article/v74xwd/bill-gates-investments-in-oil-and-gas-climate-change,40.0,15.83,12.906998556998555,2.9265873015873014,61.12,50,Partially Left,100.0,59.0,8,122.0,vice.com,6184
100,ClimateChange,https://www.marketwatch.com/story/coronavirus-will-realign-investors-priorities-toward-a-new-normal-of-sustainability-2020-03-20,40.0,10.3,7.188816738816738,3.1078703703703705,59.33,100,Left,95.0,76.0,8,846.0,marketwatch.com,5982
1,Abortion,https://www.bbc.co.uk/news/world-asia-51955148,80.0,10.56,9.725993703266433,0.8333333333333334,71.62,100,Left,95.0,96.0,9,102.0,bbc.co.uk,1803
2,Abortion,https://vitals.lifehacker.com/how-to-access-reproductive-healthcare-during-a-pandemic-1842550634,80.0,20.6,18.763615352901066,1.8376068376068377,53.45,100,Left,nan,nan,nan,nan,vitals.lifehacker.com,5711
3,Abortion,https://mashable.com/article/coronavirus-abortion-access-uk/,80.0,12.66,5.721089339510392,6.940138224348752,67.36,100,Left,62.5,75.0,9,nan,mashable.com,7374
4,Abortion,https://www.cnn.com/2020/03/28/opinions/covid-19-abortion-access-human-right-sippel-radhakrishnan/index.html,80.0,9.81,7.463895514915922,2.3497732426303855,72.01,50,Partially Left,100.0,87.0,9,nan,cnn.com,7425
5,Abortion,https://www.cnn.com/videos/politics/2020/03/08/cross-exam-supreme-court-abortion-rights-barr-mueller-report-honig-nr-vpx.cnn,100.0,3.75,0.0,3.75,66.25,100,Right,100.0,87.0,9,nan,cnn.com,89
6,Abortion,https://www.reuters.com/article/us-health-coronavirus-usa-abortion-idUSKBN21P36L,40.0,6.24,5.413660413660413,0.8281893004115226,77.75,50,Partially Left,100.0,87.0,9,544.0,reuters.com,273
7,Abortion,http://feeds.reuters.com/~r/reuters/topNews/~3/HvBpk5lFavY/women-pack-streets-in-massive-marches-across-latin-america-idUSKBN20V06X,80.0,13.57,10.606931382793453,2.9636015325670497,76.5,50,Partially Left,100.0,87.0,9,544.0,feeds.reuters.com,273
8,Abortion,https://www.reuters.com/article/us-health-coronavirus-usa-culture-wars-idUSKBN21D1B0,80.0,10.96,8.412960247637667,2.542882744495648,65.23,100,Right,100.0,87.0,9,544.0,reuters.com,5345
9,Abortion,https://www.businessinsider.com/courts-strike-down-abortion-bans-in-alabama-ohio-texas-2020-3,80.0,9.45,7.599252897639993,1.8548387096774195,68.02,100,Right,100.0,57.0,8,352.0,businessinsider.com,3877
10,Abortion,https://www.npr.org/2020/03/12/814768754/as-missouri-clinic-awaits-its-legal-fate-abortions-in-state-have-virtually-halte,100.0,6.92,0.4166666666666667,6.50297619047619,79.72,50,Partially Left,100.0,84.0,8,521.0,npr.org,3304
11,Abortion,https://www.reuters.com/article/us-usa-election-security-idUSKBN20X2O3,40.0,7.18,6.4772727272727275,0.7007575757575758,81.71,50,Partially Left,100.0,87.0,9,544.0,reuters.com,1608
12,Abortion,https://time.com/5810345/texas-abortion-lawsuit-coronavirus/,80.0,12.12,8.898133116883116,3.224206349206349,75.23,50,Partially Left,95.0,64.0,8,1028.0,time.com,3348
13,Abortion,https://www.huffpost.com/entry/texas-abortion-ban-lawsuit_n_5e7be717c5b6cb08a9276903,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,3927
14,Abortion,https://news.yahoo.com/anti-abortion-activists-taking-advantage-135607545.html,20.0,8.67,5.901666666666667,2.7666666666666666,67.6,100,Right,87.5,95.0,8,8.0,news.yahoo.com,6821
15,Abortion,https://www.huffpost.com/entry/texas-abortion-coronavirus_n_5e791f9fc5b63c3b6495919a,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,5808
16,Abortion,https://www.huffpost.com/entry/court-allows-texas-to-limit-abortion_n_5e8cebe4c5b6e1d10a6b3ca1,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,273
17,Abortion,https://www.huffpost.com/entry/abortion-access-coronavirus_n_5e70f423c5b60fb69ddee6e9,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,4525
18,Abortion,https://www.businessinsider.com/ohio-orders-halt-on-surgical-abortion-calling-them-non-essential-2020-3,80.0,10.54,9.875927643784786,0.6640625,71.92,100,Left,100.0,57.0,8,352.0,businessinsider.com,4708
19,Abortion,https://slate.com/news-and-politics/2020/03/fifth-circuit-texas-coronavirus-abortion-ban.html,80.0,11.06,8.331735008818344,2.7256944444444446,62.55,100,Right,100.0,76.0,8,2514.0,slate.com,8071
20,Abortion,https://www.vice.com/en_us/article/n7jmzz/coronavirus-could-end-abortion-access-in-some-parts-of-the-us-heres-why,80.0,16.39,12.74661172161172,3.647191697191697,58.45,50,Partially Left,100.0,59.0,8,122.0,vice.com,8664
21,Abortion,https://time.com/5814028/abortion-clinics-during-coronavirus/,80.0,8.77,6.678539340264408,2.0925052410901466,76.9,100,Left,95.0,64.0,8,1028.0,time.com,7794
22,Abortion,https://www.huffpost.com/entry/groups-sue-iowa-ohio-over-abortion-bans-during-coronavirus-crisis_n_5e8230cdc5b66ea70fda8943,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,3278
23,Abortion,https://news.yahoo.com/trump-campaign-kicks-off-catholic-152220272.html,100.0,12.61,11.385664682539682,1.2235449735449737,73.11,100,Left,87.5,95.0,8,8.0,news.yahoo.com,5938
24,Abortion,https://time.com/5805492/new-zealand-decriminalizes-abortion/,40.0,15.08,13.99415069057926,1.0895562770562774,72.12,50,Partially Left,95.0,64.0,8,1028.0,time.com,2881
25,Abortion,https://www.huffpost.com/entry/medication-abortion-telemedicine_n_5e74ec23c5b6eab779472982,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,7028
26,Abortion,https://news.yahoo.com/us-bill-forcing-women-see-194336360.html,40.0,25.71,25.62934027777778,0.078125,51.92,100,Right,87.5,95.0,8,8.0,news.yahoo.com,2753
27,Abortion,https://www.huffpost.com/entry/attorneys-general-fda-medication-abortion_n_5e825f11c5b62dd9f5d43ab7,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,2944
